split,head_text,head_type,tail_text,tail_type,gold_label,sentence
test,office services,Product,Top Alpha,Company,SaleOrMarketing,"Following the closing of the transaction and until six months thereafter, Top Alpha supplied office services, management, consulting and investment banking services to the Company at no cost."
test,management,Product,Top Alpha,Company,SaleOrMarketing,"Following the closing of the transaction and until six months thereafter, Top Alpha supplied office services, management, consulting and investment banking services to the Company at no cost."
test,consulting,Product,Top Alpha,Company,SaleOrMarketing,"Following the closing of the transaction and until six months thereafter, Top Alpha supplied office services, management, consulting and investment banking services to the Company at no cost."
test,investment banking services,Product,Top Alpha,Company,SaleOrMarketing,"Following the closing of the transaction and until six months thereafter, Top Alpha supplied office services, management, consulting and investment banking services to the Company at no cost."
test,Texas Instrument,Company,DLP Discovery 4000 kits,Product,Development,"On February 12, 2009, version 2.0 of Pixel Precision was released to expand its capabilities and provide new compatibility with Texas Instrument's newly released DLP Discovery 4000 kits."
test,global human capital management and payment solutions,Product,"Ceridian Corporation ( "" Ceridian "" )",Company,SaleOrMarketing,"FNF also owns a minority interest in Ceridian Corporation ("" Ceridian ""), a leading provider of global human capital management and payment solutions."
test,materials,Product,ATMI,Company,SaleOrMarketing,"There are numerous domestic and foreign companies that offer products that compete with ATMI s materials, materials packaging and materials delivery systems."
test,materials packaging,Product,ATMI,Company,SaleOrMarketing,"There are numerous domestic and foreign companies that offer products that compete with ATMI s materials, materials packaging and materials delivery systems."
test,materials delivery systems,Product,ATMI,Company,SaleOrMarketing,"There are numerous domestic and foreign companies that offer products that compete with ATMI s materials, materials packaging and materials delivery systems."
test,Zendex,Company,online platform for the sale of art,Product,Development,Zendex was incorporated in the state of Utah in March 2011 to create an online platform for the sale of art.
test,Famy Care,Company,LOESTRIN 24 FE product,Product,Development,"In addition, the 30 - month stay of FDA approval of Famy Care s ANDA relating to our LOESTRIN 24 FE product expires in October 2013, and we can offer no assurance that a generic version of such product will not be launched at - risk if the FDA approves Famy Care s ANDA thereafter."
test,management services,Product,NHC,Company,Unspecified,"At December 31, 2012, NHC provides management services to seven skilled nursing centers for SeniorTrust and the SeniorTrust subsidiaries."
test,American Furniture,Company,upholstered furniture,Product,Development,Today American Furniture is a leading manufacturer of promotional upholstered furniture operating from an approximately 1.1 million sq.
test,home healthcare services,Product,"Gentiva Health Services , Inc.",Company,SaleOrMarketing,"Mr. Levine is the former Lead Director of Gentiva Health Services, Inc., a provider of home healthcare services, where he served from 2000 to 2009."
test,Adderall,Product,Shire,Company,Unspecified,Takeda is closing in on buying Adderall maker Shire for $64 billion in pharma's biggest deal of the year
test,drug,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,PCVX,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,PTGX,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,LGND,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,MESO,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,PBYI,Product,Zacks,Company,Unspecified,"New drug approvals and pipeline progress are likely to help maintain momentum for the Zacks Biomedical and Genetics industry. A strong portfolio and a solid pipeline progress position PCVX, PTGX, LGND, MESO and PBYI well amid volatility."
test,automation,Product,CSI,Company,SaleOrMarketing,"Finally, we acquired CSI, a provider of automation, control and information technology to the oil and gas industry."
test,control,Product,CSI,Company,SaleOrMarketing,"Finally, we acquired CSI, a provider of automation, control and information technology to the oil and gas industry."
test,information technology,Product,CSI,Company,SaleOrMarketing,"Finally, we acquired CSI, a provider of automation, control and information technology to the oil and gas industry."
test,workforce decision support solutions,Product,HumanConcepts,Company,SaleOrMarketing,"In January 2011, we acquired certain assets from HumanConcepts, a provider of workforce decision support solutions."
test,humanized monoclonal antibody compound,Product,Arresto,Company,Unspecified,"In December 2010, Gilead acquired Arresto Biosciences (Arresto) thereby gaining access to Arresto s Phase 1 humanized monoclonal antibody compound, AB0024, currently in clinical development for the treatment of IPF."
test,AB0024,Product,Arresto,Company,Unspecified,"In December 2010, Gilead acquired Arresto Biosciences (Arresto) thereby gaining access to Arresto s Phase 1 humanized monoclonal antibody compound, AB0024, currently in clinical development for the treatment of IPF."
test,breast aesthetics and reconstruction,Product,Establishment Labs Holdings Inc. ( NASDAQ: ESTA ),Company,Unspecified,"NEW YORK, August 08, 2023 -- Establishment Labs Holdings Inc. (NASDAQ: ESTA), a global medical technology company dedicated to improving women s health and wellness, principally in breast aesthetics and reconstruction, today announced financial results for the second quarter ended June 30, 2023."
test,Corporate Services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,corporate services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,treasury,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,payroll and other financial services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,certain executive officer services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,human resources and employee benefit services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,legal services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,information systems and network services,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,procurement and sourcing support,Product,Clear Channel Communications,Company,Unspecified,"Pursuant to the Corporate Services Agreement, we are obligated to use various corporate services provided by Clear Channel Communications and its affiliates, including treasury, payroll and other financial services, certain executive officer services, human resources and employee benefit services, legal services, information systems and network services and procurement and sourcing support."
test,Hospira Worldwide,Company,POSIDUR,Product,Development,"We have contracted with Hospira Worldwide and Corium International to manufacture clinical and commercial supplies of POSIDUR and ELADUR, respectively."
test,Corium International,Company,POSIDUR,Product,Development,"We have contracted with Hospira Worldwide and Corium International to manufacture clinical and commercial supplies of POSIDUR and ELADUR, respectively."
test,Hospira Worldwide,Company,ELADUR,Product,Development,"We have contracted with Hospira Worldwide and Corium International to manufacture clinical and commercial supplies of POSIDUR and ELADUR, respectively."
test,Corium International,Company,ELADUR,Product,Development,"We have contracted with Hospira Worldwide and Corium International to manufacture clinical and commercial supplies of POSIDUR and ELADUR, respectively."
test,management and automation solutions,Product,Quest,Company,SaleOrMarketing,"In 2012, Dell acquired Wyse Technologies to bolster its ability to serve the cloud client market and Quest to enhance its management and automation solutions."
test,digital services,Product,TheStreet,Company,SaleOrMarketing,"With a robust suite of digital services, TheStreet offers the tools and insight needed to make informed decisions about earning, investing, saving and spending money."
test,mobile products,Product,"Facebook , Inc.",Company,Unspecified,"In May 2010, Mr. Tseng joined Facebook, Inc. as Head of Mobile Products, where he has product management responsibility for mobile products."
test,business and technology services,Product,Sapient Global Markets,Company,SaleOrMarketing,"Sapient Global Markets provides business and technology services to capital and commodity market participants, intermediaries and regulators."
test,clinical content to healthcare providers,Product,"Epocrates , Inc. ( Epocrates )",Company,SaleOrMarketing,"On January 7, 2013, we entered into a definitive agreement to acquire Epocrates, Inc. (Epocrates), a leading provider of clinical content to healthcare providers via a mobile device at the point of care."
test,travel services,Product,priceline.com brand,Company,SaleOrMarketing,"Our priceline.com brand offers these travel services through a price - disclosed "" retail "" manner, through our proprietary demand - collection system known as Name Your Own Price and through our semi - opaque service known as Express Deals."
test,Express Deals,Product,priceline.com brand,Company,SaleOrMarketing,"Our priceline.com brand offers these travel services through a price - disclosed "" retail "" manner, through our proprietary demand - collection system known as Name Your Own Price and through our semi - opaque service known as Express Deals."
test,tax services,Product,"MaloneBailey , LLP",Company,Unspecified,"We did not engage MaloneBailey, LLP to provide any tax services for the years ended December 31, 2012 and 2011."
test,terminalling and storage of petroleum products,Product,( NuStar Energy ) ( NYSE : NS ),Company,SaleOrMarketing,"(NuStar Energy) (NYSE: NS) is engaged in the terminalling and storage of petroleum products, the transportation of petroleum products and anhydrous ammonia, and petroleum refining and marketing."
test,transportation of petroleum products and anhydrous ammonia,Product,( NuStar Energy ) ( NYSE : NS ),Company,SaleOrMarketing,"(NuStar Energy) (NYSE: NS) is engaged in the terminalling and storage of petroleum products, the transportation of petroleum products and anhydrous ammonia, and petroleum refining and marketing."
test,petroleum refining and marketing,Product,( NuStar Energy ) ( NYSE : NS ),Company,SaleOrMarketing,"(NuStar Energy) (NYSE: NS) is engaged in the terminalling and storage of petroleum products, the transportation of petroleum products and anhydrous ammonia, and petroleum refining and marketing."
test,general and administrative support services,Product,EPCO,Company,Unspecified,"All of our operating functions and general and administrative support services are provided by employees of EPCO pursuant to an administrative services agreement (the "" ASA "") or by other service providers."
test,vehicles,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Ford Mustang,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Escape,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Explorer,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Ford Kuga,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Lincoln Navigator,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Lincoln MKX,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,Ford Ecosport,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,cars,Product,Ford,Company,SaleOrMarketing,"Ford did sell a small range of vehicles in Japan; as of October 2010, the Ford Mustang, Escape, Explorer, Ford Kuga, Lincoln Navigator, Lincoln MKX, and more recently, the Ford Ecosport were available in Japan. As of February 2016, Ford no longer maintains a regional office in Minato, Tokyo, Japan, and sales of new cars in Japan have ended."
test,title and settlement services,Product,TRG,Company,SaleOrMarketing,"Such limitation could adversely affect the fees received by TRG, as provider of title and settlement services, in transactions originated by our joint venture, PHH Home Loans."
test,Pfizer,Company,OTC Alavert D-12 Hour,Product,Development,Pfizer launched the 12 - hour product in May 2003 as its OTC Alavert D-12 Hour.
test,consumer loan products,Product,Metro United Bank,Company,SaleOrMarketing,"The Company, through its subsidiary Metro United Bank, also offers consumer loan products."
test,generic version of Glumetza,Product,Lupin,Company,SaleOrMarketing,"Lupin the right to begin selling a generic version of Glumetza in February 2016, or earlier under certain circumstances."
test,electricity,Product,Puget Energy,Company,SaleOrMarketing,"Puget Energy s regulated utility operation generates, purchases and sells electricity and purchases, transports and sells natural gas."
test,natural gas,Product,Puget Energy,Company,SaleOrMarketing,"Puget Energy s regulated utility operation generates, purchases and sells electricity and purchases, transports and sells natural gas."
test,petroleum products,Product,HFC,Company,SaleOrMarketing,This infrastructure addition would ensure safe and reliable transport of petroleum products from HFC's location - advantaged refinery to its largest market.
test,Leukotac,Product,Biotest AG,Company,Unspecified,EUSA Pharma acquired the rights for Leukotac from Biotest AG in 2003.
test,"anti - cancer compound , RX-3117",Product,Teva,Company,SaleOrMarketing,"In 2009, we closed on the RELO Agreement, and the related purchase agreement, with Teva providing for the development of our novel anti - cancer compound, RX-3117."
test,full - service banking,Product,First National,Company,Unspecified,First National provides full - service banking to businesses and residents within the Ames community and surrounding area.
test,Link U.K.,Company,flight simulation systems,Product,Development,Link U.K. is a leading manufacturer of flight simulation systems for the commercial aviation market.
test,display,Product,HKC Corp,Company,Unspecified,"Before joining Vedanta, Chen was with Chinese display maker HKC Corp, where he was Executive Vice President."
